step,effective_group_ratio,gold,grad_norm,kl,learning_rate,memory_gib,optimizer_updated,orm,response_length,step_seconds
54.0,1.0,0.125,0.35710230469703674,0.0037712129633291624,1e-06,52.840980529785156,1.0,0.15625,9372.875,130.97367888316512
55.0,0.5,0.5,0.4400401711463928,0.0043181303481105715,1e-06,52.840980529785156,1.0,0.5208333333333334,6345.5,100.52412392757833
56.0,0.5,0.125,0.32419219613075256,0.005229642862104811,1e-06,52.840980529785156,1.0,0.0,8343.25,114.55930053070188
57.0,0.3333333333333333,0.125,0.3470532298088074,0.003746475209482014,1e-06,52.840980529785156,1.0,0.2604166666666667,3263.625,67.81430760398507
58.0,0.5,0.625,0.5663053393363953,0.004664205567678437,1e-06,52.840980529785156,1.0,0.6458333333333334,3465.0,68.64402968995273
59.0,0.3333333333333333,0.0,0.5507147312164307,0.003446107410127297,1e-06,52.840980529785156,1.0,-0.03125,4246.375,79.20377301611006
60.0,1.0,0.5,0.4346415400505066,0.005307883373461664,1e-06,52.840980529785156,1.0,0.45170454545454547,7118.875,109.84858650155365
61.0,0.5,0.0,0.37029868364334106,0.0029597121429105755,1e-06,52.840980529785156,1.0,-0.03125,5176.25,87.50093940645456
62.0,1.0,0.25,0.3944859504699707,0.006602936438866891,1e-06,52.840980529785156,1.0,0.1875,7102.625,107.81853922829032
63.0,1.0,0.375,0.27091315388679504,0.0032910711161093786,1e-06,52.840980529785156,1.0,0.375,5039.0,87.45383388362825
64.0,0.16666666666666666,,,,,,0.0,,,
65.0,1.0,0.25,0.4302574098110199,0.00551748916041106,1e-06,52.840980529785156,1.0,0.15625,5496.875,94.46786855347455
66.0,1.0,0.0,0.08872734755277634,0.004536898894002661,1e-06,52.840980529785156,1.0,-0.125,6996.125,106.98897626437247
67.0,1.0,0.125,0.5035502314567566,0.007678024034248665,1e-06,52.840980529785156,1.0,0.25,3330.5,77.19191217049956
68.0,0.5,0.375,0.39649954438209534,0.005919406408793293,1e-06,52.840980529785156,1.0,0.28125,7528.25,114.08175578340888
69.0,0.5,0.0,0.4672122597694397,0.0061838388501200825,1e-06,52.840980529785156,1.0,-0.125,8874.5,129.13026864640415
70.0,1.0,0.375,0.4007577896118164,0.005289819848258048,1e-06,52.840980529785156,1.0,0.34375,4650.625,80.15591000951827
71.0,1.0,0.375,0.5378571152687073,0.0042880640758085065,1e-06,52.840980529785156,1.0,0.34375,5890.75,104.03068619966507
72.0,1.0,0.25,0.32250139117240906,0.00215789423964452,1e-06,52.840980529785156,1.0,0.2708333333333333,6792.875,106.29364891909063
73.0,0.5,0.0,0.27914664149284363,0.005267367290798575,1e-06,52.840980529785156,1.0,-0.0625,4781.25,77.25053603947163
74.0,0.5,0.125,0.5918661952018738,0.006960410479223356,1e-06,52.840980529785156,1.0,0.0,5741.875,98.44883326813579
75.0,0.5,0.125,0.3855379521846771,0.005687170865712687,1e-06,52.840980529785156,1.0,0.09375,5324.0,119.37192733772099
76.0,1.0,0.125,0.3800771236419678,0.007144165283534676,1e-06,52.840980529785156,1.0,0.0625,8139.375,116.09011994674802
77.0,0.5,0.25,0.28102973103523254,0.006689990346785635,1e-06,52.840980529785156,1.0,0.125,6844.75,99.8330231886357
78.0,0.5,0.25,0.36441653966903687,0.006771753105567768,1e-06,52.840980529785156,1.0,0.25,4576.0,75.55421365983784
79.0,1.0,0.0,0.4464978873729706,0.005807701789308339,1e-06,52.840980529785156,1.0,0.0625,5078.0,78.6560070477426
80.0,1.0,0.0,0.27496716380119324,0.005799288919661194,1e-06,52.840980529785156,1.0,-0.0625,8287.375,112.03956077620387
81.0,1.0,0.25,0.457635760307312,0.005946933408267796,1e-06,52.840980529785156,1.0,0.1875,11002.375,133.1296765357256
82.0,1.0,0.0,0.3168584406375885,0.005965236283373088,1e-06,52.840980529785156,1.0,-0.15625,8821.625,117.8859989233315
83.0,0.5,0.375,0.3732873499393463,0.0044132152979727834,1e-06,52.840980529785156,1.0,0.125,3265.875,84.73954025655985
84.0,0.5,0.125,0.5362999439239502,0.00465311884181574,1e-06,52.840980529785156,1.0,0.03125,7612.0,97.02851580455899
85.0,0.3333333333333333,0.0,0.31915122270584106,0.0027867387543665245,1e-06,52.840980529785156,1.0,-0.0625,5148.875,77.65947882644832
86.0,0.5,0.0,0.29051247239112854,0.004403052007546648,1e-06,52.840980529785156,1.0,-0.15625,10729.5,133.85414204373956
87.0,0.5,0.0,0.4055253863334656,0.003467057795205619,1e-06,52.840980529785156,1.0,-0.125,5723.875,80.27692766673863
88.0,1.0,0.25,0.46095889806747437,0.003310540079837665,1e-06,52.840980529785156,1.0,0.25,3920.125,65.89333466812968
89.0,1.0,0.625,0.3098796606063843,0.007309876586077735,1e-06,52.840980529785156,1.0,0.625,9225.625,121.32111756317317
90.0,0.5,0.0,0.2695464491844177,0.005617952789179981,1e-06,53.0029034614563,1.0,-0.3125,8648.125,115.11526421085
91.0,0.5,0.375,0.3214297294616699,0.006835060863522813,1e-06,53.0029034614563,1.0,0.375,5333.0,84.47489852830768
92.0,0.3333333333333333,0.25,0.3460017740726471,0.0028200340311741456,1e-06,53.0029034614563,1.0,0.375,5459.75,77.56433585472405
93.0,0.5,0.125,0.4090707004070282,0.006634134449996054,1e-06,53.0029034614563,1.0,0.03125,10369.875,124.71611658670008
94.0,1.0,0.0,0.5098373889923096,0.00691450631711632,1e-06,53.0029034614563,1.0,-0.125,9078.625,117.862942956388
95.0,1.0,0.375,0.6289671063423157,0.005615912145003676,1e-06,53.0029034614563,1.0,0.40625,4380.0,70.09737637080252
96.0,0.3333333333333333,0.75,0.4304606318473816,0.0052503099432215095,1e-06,53.0029034614563,1.0,0.7625,3612.5,69.99711420200765
97.0,0.5,0.0,0.42079153656959534,0.008333215955644846,1e-06,53.0029034614563,1.0,0.0,5979.625,81.16019448451698
98.0,1.0,0.125,0.39251595735549927,0.0039956243126653135,1e-06,53.0029034614563,1.0,0.10416666666666667,7005.75,101.99027036689222
99.0,0.5,0.375,0.31159353256225586,0.0036279642226872966,1e-06,53.0029034614563,1.0,0.375,4220.75,68.43914305977523
100.0,0.5,0.375,0.3682367205619812,0.0036595108249457553,1e-06,53.0029034614563,1.0,0.34765625,6954.125,107.97240992821753
101.0,1.0,0.375,0.3556075096130371,0.0047408285026904196,1e-06,53.0029034614563,1.0,0.46875,6138.125,88.18862434104085
102.0,0.5,0.0,0.21812213957309723,0.00345671885588672,1e-06,53.0029034614563,1.0,-0.15625,6889.875,93.2376752551645
103.0,1.0,0.25,0.39946240186691284,0.005811227078083903,1e-06,53.0029034614563,1.0,0.25,6543.375,91.12603238970041
104.0,1.0,0.625,0.2960273027420044,0.007157367916079238,1e-06,53.0029034614563,1.0,0.5625,7162.375,102.75549499131739
105.0,1.0,0.0,0.4517323076725006,0.005028072802815586,1e-06,53.0029034614563,1.0,-0.03125,4105.25,69.58500607125461
106.0,0.5,0.625,0.4356994330883026,0.004136630246648565,1e-06,53.0029034614563,1.0,0.625,3533.0,63.70552622154355
107.0,0.5,0.5,0.5249969959259033,0.002793625884805806,1e-06,53.0029034614563,1.0,0.53125,3359.125,62.439533999189734
108.0,0.5,0.25,0.4324952960014343,0.005116681975778192,1e-06,53.0029034614563,1.0,0.1875,6465.875,86.8901968896389
109.0,0.5,0.125,0.4169592261314392,0.006876221101265401,1e-06,53.0029034614563,1.0,0.09375,5194.875,75.30409335158765
110.0,0.5,0.125,0.3800332546234131,0.0034576696725707734,1e-06,53.0029034614563,1.0,0.15625,4662.875,74.00706175155938
111.0,0.5,0.375,0.5548360347747803,0.005222319858148694,1e-06,53.0029034614563,1.0,0.34375,3381.625,62.891203071922064
112.0,0.5,0.375,0.5977369546890259,0.004947004868881777,1e-06,53.0029034614563,1.0,0.3984375,5106.75,74.51652199588716
113.0,0.5,0.0,0.31796327233314514,0.004523345793131739,1e-06,53.0029034614563,1.0,-0.09375,9548.125,120.76877621375024
114.0,1.0,0.0,0.38418591022491455,0.007090074039297178,1e-06,53.0029034614563,1.0,-0.0625,7107.875,95.82714091055095
115.0,1.0,0.0,0.5451070070266724,0.004980687808711082,1e-06,53.0029034614563,1.0,-0.03125,3331.375,61.38337265141308
116.0,0.5,0.0,0.47034162282943726,0.0039034994406392798,1e-06,53.0029034614563,1.0,-0.15625,5700.75,83.61402698233724
117.0,1.0,0.5,0.4297828674316406,0.00548615658772178,1e-06,53.0029034614563,1.0,0.54296875,5650.75,81.17847659438848
118.0,1.0,0.0,0.4314305782318115,0.004059579252498224,1e-06,53.0029034614563,1.0,-0.09375,6827.375,89.91004920192063
119.0,1.0,0.625,0.40575382113456726,0.004825383686693385,1e-06,53.0029034614563,1.0,0.625,4731.75,72.76792896352708
120.0,0.5,0.625,0.715600848197937,0.004189744766335934,1e-06,53.0029034614563,1.0,0.7083333333333334,3156.625,67.19013453088701
121.0,0.5,0.0,0.35500431060791016,0.004246305528795347,1e-06,53.0029034614563,1.0,-0.0625,4736.75,77.40554603561759
122.0,1.0,0.5,0.34077489376068115,0.004341273313912097,1e-06,53.0029034614563,1.0,0.46875,4685.875,74.62657789513469
123.0,1.0,0.0,0.29254481196403503,0.0035831361601594836,1e-06,53.0029034614563,1.0,-0.052083333333333336,6573.5,87.75011289678514
124.0,0.5,0.0,0.28967031836509705,0.005266757361823693,1e-06,53.0029034614563,1.0,-0.125,10206.625,123.75309133157134
125.0,0.16666666666666666,,,,,,0.0,,,
126.0,0.5,0.0,0.10478982329368591,0.00369626228348352,1e-06,53.0029034614563,1.0,0.0,4491.25,71.46948627009988
127.0,0.5,0.5,0.4281996190547943,0.0043840934813488275,1e-06,53.0029034614563,1.0,0.53125,5559.5,87.48170322738588
128.0,0.5,0.0,0.427871435880661,0.004732372879516333,1e-06,53.0029034614563,1.0,-0.125,8108.125,108.94718228466809
129.0,0.5,0.125,0.331434041261673,0.003875782247632742,1e-06,53.0029034614563,1.0,0.109375,7221.875,100.76549755781889
130.0,1.0,0.125,0.5547115802764893,0.0057059600949287415,1e-06,53.0029034614563,1.0,0.125,4721.625,74.52840082347393
131.0,1.0,0.125,0.1683979332447052,0.005864254053449258,1e-06,53.0029034614563,1.0,-0.03125,9485.625,123.91207422502339
132.0,0.5,0.375,0.3956317901611328,0.003957570326747373,1e-06,53.0029034614563,1.0,0.375,3749.125,75.98566673323512
133.0,0.5,0.5,0.3453524112701416,0.004331788804847747,1e-06,53.0029034614563,1.0,0.5,4816.125,74.02261997759342
134.0,1.0,0.0,0.22231702506542206,0.007661760610062629,1e-06,53.0029034614563,1.0,-0.09375,8515.625,110.57345079444349
135.0,1.0,0.75,0.35845720767974854,0.003055547727853991,1e-06,53.0029034614563,1.0,0.71875,5179.125,85.57601712830365
136.0,1.0,0.25,0.29122719168663025,0.003262860220274888,1e-06,53.0029034614563,1.0,0.3125,4003.75,69.38178716227412
137.0,1.0,0.375,0.6438729763031006,0.009189118864014745,1e-06,53.0029034614563,1.0,0.46875,4600.0,72.43262606859207
138.0,1.0,0.375,0.44601765275001526,0.006725911924149841,1e-06,53.0029034614563,1.0,0.3125,9386.5,122.52972493879497
139.0,1.0,0.5,0.3812604248523712,0.0067235233436804265,1e-06,53.0029034614563,1.0,0.4375,6081.5,86.06599346734583
140.0,1.0,0.5,0.401503324508667,0.006017984822392464,1e-06,53.0029034614563,1.0,0.46875,5115.5,77.12022090889513
141.0,0.5,0.125,0.37349310517311096,0.00655600534810219,1e-06,53.0029034614563,1.0,-0.0625,11359.25,147.92085026577115
142.0,1.0,0.25,0.4063616991043091,0.0070161302865017205,1e-06,53.0029034614563,1.0,0.28125,5757.375,86.81013874337077
143.0,1.0,0.375,0.43161797523498535,0.004763417993672192,1e-06,53.0029034614563,1.0,0.375,3212.75,62.98909010365605
144.0,0.5,0.75,0.4009350538253784,0.004191249230643734,1e-06,53.0029034614563,1.0,0.75,8882.125,106.87716279737651
145.0,0.5,0.0,0.5382713675498962,0.005300007251207717,1e-06,53.0029034614563,1.0,0.0,5781.375,86.29775333963335
146.0,1.0,0.375,0.38999658823013306,0.0049681659147609025,1e-06,53.0029034614563,1.0,0.3020833333333333,8887.375,114.7814612928778
147.0,0.5,0.25,0.4773279130458832,0.005160613975021988,1e-06,53.0029034614563,1.0,0.28125,3521.875,65.39890507981181
148.0,0.3333333333333333,0.125,0.411022812128067,0.0062561240047216415,1e-06,53.0029034614563,1.0,0.125,7853.5,111.65194498188794
149.0,0.5,0.0,0.4612761437892914,0.007436076906742528,1e-06,53.0029034614563,1.0,-0.16875,7357.75,96.67653296515346
150.0,0.3333333333333333,0.25,0.441530704498291,0.002580665452114772,1e-06,53.0029034614563,1.0,0.21875,3497.625,85.48751180246472
151.0,0.5,0.375,0.24491146206855774,0.0045152898237574846,1e-06,26.893154621124268,1.0,0.425,3315.0,65.13506451621652
152.0,0.3333333333333333,0.375,0.3281933665275574,0.005778320133686066,1e-06,50.2769775390625,1.0,0.3359375,10112.875,124.86545774899423
153.0,0.5,0.125,0.2851983606815338,0.0033620847680140287,1e-06,50.2769775390625,1.0,0.09375,7849.75,98.51050974242389
154.0,0.5,0.375,0.5092468857765198,0.005148795491550118,1e-06,50.2769775390625,1.0,0.3125,6519.875,88.6263544652611
155.0,0.3333333333333333,0.375,0.3559070825576782,0.007055452384520322,1e-06,50.2769775390625,1.0,0.28125,6203.375,81.7476632334292
156.0,1.0,0.375,0.4359644651412964,0.004426975894602947,1e-06,50.2769775390625,1.0,0.375,4224.125,68.61675792559981
157.0,1.0,0.125,0.2658419609069824,0.006520990777062252,1e-06,50.2769775390625,1.0,0.125,6869.125,93.84683220274746
158.0,1.0,0.125,0.3552393615245819,0.002873980010917876,1e-06,50.2769775390625,1.0,-0.09375,6878.75,94.65688638016582
159.0,0.5,0.0,0.3447873294353485,0.006341988424537703,1e-06,50.2769775390625,1.0,-0.125,9094.0,121.21309481561184
160.0,0.5,0.25,0.39102286100387573,0.007623863988555968,1e-06,50.2769775390625,1.0,0.125,8120.5,107.27032030373812
161.0,1.0,0.375,0.3412332534790039,0.004439035867108032,1e-06,50.2769775390625,1.0,0.34375,5931.625,85.10360732674599
162.0,0.3333333333333333,0.25,0.4006701409816742,0.003930553051759489,1e-06,50.2769775390625,1.0,0.21875,6686.375,93.56103332526982
163.0,0.5,0.125,0.3367396891117096,0.006793918291805312,1e-06,50.2769775390625,1.0,0.21875,4425.75,71.14508867450058
164.0,0.3333333333333333,0.375,0.7475999593734741,0.00795290624955669,1e-06,50.2769775390625,1.0,0.375,3571.75,63.91308098658919
165.0,0.5,0.625,0.49257150292396545,0.006226427940418944,1e-06,50.2769775390625,1.0,0.5625,4499.25,70.39567982032895
166.0,0.3333333333333333,0.125,0.4746274948120117,0.005666122189722955,1e-06,50.2769775390625,1.0,0.15625,6333.125,83.2786025069654
167.0,0.5,0.125,0.4795266091823578,0.005282897618599236,1e-06,50.2769775390625,1.0,0.15625,6898.0,88.52654151059687
168.0,1.0,0.75,0.4816690981388092,0.003457885526586324,1e-06,50.2769775390625,1.0,0.71875,5899.375,83.08073372766376
169.0,1.0,0.0,0.18918342888355255,0.003669816942419857,1e-06,50.2769775390625,1.0,-0.25,4679.875,70.31236465834081
170.0,0.16666666666666666,,,,,,0.0,,,
171.0,0.5,0.375,0.29287928342819214,0.005549818743020296,1e-06,50.2769775390625,1.0,0.375,7601.0,91.26330555602908
172.0,1.0,0.0,0.13505864143371582,0.006549021432874724,1e-06,50.2769775390625,1.0,-0.125,6777.0,94.70033078826964
173.0,0.3333333333333333,0.125,0.39022910594940186,0.004952128656441346,1e-06,50.2769775390625,1.0,-0.03125,5283.125,77.95612958446145
174.0,1.0,0.25,0.45179396867752075,0.003993755584815517,1e-06,50.2769775390625,1.0,0.265625,4400.875,69.48727423511446
175.0,0.3333333333333333,0.0,0.45941728353500366,0.0059876610757783055,1e-06,50.2769775390625,1.0,0.0,7294.625,95.13390955515206
176.0,0.5,0.0,0.33502480387687683,0.008034079175558873,1e-06,50.2769775390625,1.0,0.0625,5612.75,78.07877480983734
177.0,0.3333333333333333,0.375,0.34958499670028687,0.007940202514873818,1e-06,50.2769775390625,1.0,0.25,8635.625,105.98875687643886
178.0,0.5,0.0,0.4145687520503998,0.004319776577176526,1e-06,50.2769775390625,1.0,0.03125,5429.25,80.21803892217577
179.0,0.5,0.5,0.4216017723083496,0.006958730169571936,1e-06,50.2769775390625,1.0,0.5,6535.25,85.03869299404323
180.0,1.0,0.25,0.34798040986061096,0.005077896494185552,1e-06,50.2769775390625,1.0,0.1875,7079.875,90.19133132323623
181.0,0.5,0.125,0.36397287249565125,0.006676855526166037,1e-06,52.883145332336426,1.0,0.0625,6999.125,99.49880203790963
182.0,1.0,0.25,0.42268335819244385,0.005214504344621673,1e-06,52.883145332336426,1.0,0.21875,6723.625,92.63520794920623
183.0,0.5,0.0,0.12690576910972595,0.005369917955249548,1e-06,52.883145332336426,1.0,0.0625,5416.5,76.86589880473912
184.0,0.5,0.375,0.46996480226516724,0.008178646006854251,1e-06,52.883145332336426,1.0,0.3125,5973.75,88.01896708458662
185.0,0.5,0.25,0.312700480222702,0.0019916773453587666,1e-06,52.883145332336426,1.0,0.25,4847.375,73.94442716054618
186.0,1.0,0.0,0.44850650429725647,0.0032597721728961915,1e-06,52.883145332336426,1.0,-0.03125,5241.625,81.39177739061415
187.0,0.16666666666666666,,,,,,0.0,,,
188.0,1.0,0.375,0.34314873814582825,0.00836431240895763,1e-06,52.883145332336426,1.0,0.28125,11477.875,140.98944516666234
189.0,0.3333333333333333,0.0,0.31171369552612305,0.006251105660339817,1e-06,52.883145332336426,1.0,-0.0625,7488.5,94.56276202574372
190.0,0.16666666666666666,,,,,,0.0,,,
191.0,0.5,0.0,0.3943655788898468,0.004827859112992883,1e-06,52.883145332336426,1.0,-0.0625,6234.75,92.17311300337315
192.0,0.5,0.25,0.36990121006965637,0.005294742790283635,1e-06,52.883145332336426,1.0,0.20833333333333334,9612.0,121.31356632709503
193.0,0.5,0.0,0.27494993805885315,0.005613297835225239,1e-06,52.883145332336426,1.0,-0.09375,7986.125,96.61520702391863
194.0,0.3333333333333333,0.375,0.3645505905151367,0.005552255519432947,1e-06,52.883145332336426,1.0,0.34375,4413.75,68.82678496651351
195.0,0.3333333333333333,0.0,0.5157151222229004,0.007337197108427063,1e-06,52.883145332336426,1.0,0.04296875,6762.25,102.66040539555252
196.0,0.5,0.125,0.46659454703330994,0.006113513023592532,1e-06,52.883145332336426,1.0,0.35,5018.25,72.51425220631063
197.0,0.5,0.5,0.3425651788711548,0.003930322000087472,1e-06,52.883145332336426,1.0,0.46875,5106.375,77.55150089412928
198.0,1.0,0.0,0.43703192472457886,0.004737972078146413,1e-06,52.883145332336426,1.0,0.041666666666666664,4218.25,67.77575523033738
199.0,1.0,0.625,0.3668505847454071,0.006192801258293912,1e-06,52.883145332336426,1.0,0.5625,6061.5,84.9779844135046
200.0,1.0,0.0,0.3366274833679199,0.004394532370497473,1e-06,52.883145332336426,1.0,-0.03125,4833.25,92.63954328373075
201.0,0.5,0.375,0.5651624798774719,0.006277640364714898,1e-06,52.883145332336426,1.0,0.4583333333333333,8112.125,99.73258747719228
202.0,0.5,0.375,0.46394938230514526,0.0041689999343361706,1e-06,52.883145332336426,1.0,0.34375,4502.0,70.3907961845398
203.0,1.0,0.375,0.31412142515182495,0.0042897271196125075,1e-06,52.883145332336426,1.0,0.40625,3724.875,64.2599561046809
204.0,0.5,0.0,0.3256009519100189,0.005242171886493452,1e-06,52.883145332336426,1.0,0.0625,6918.875,94.5515426620841
205.0,1.0,0.375,0.3032003939151764,0.0033707863576637465,1e-06,52.883145332336426,1.0,0.34375,6051.125,90.31275339238346
206.0,0.5,0.0,0.3059185743331909,0.0049290183815173805,1e-06,52.883145332336426,1.0,-0.03125,8470.375,100.31129266694188
207.0,1.0,0.375,0.3027864694595337,0.0048961642605718225,1e-06,52.883145332336426,1.0,0.375,4031.375,66.32803132943809
208.0,1.0,0.0,0.501365065574646,0.005362522409996018,1e-06,52.883145332336426,1.0,0.0,5175.75,77.81961009092629
209.0,1.0,0.0,0.3193902373313904,0.004791614192072302,1e-06,53.00835037231445,1.0,-0.03125,10601.875,132.68441827595234
210.0,0.5,0.0,0.27141866087913513,0.005350196908693761,1e-06,53.00835037231445,1.0,0.0,4671.375,71.1398787945509
211.0,0.3333333333333333,0.0,0.2374427169561386,0.005861478130100295,1e-06,53.00835037231445,1.0,-0.25,12423.5,153.89608259871602
212.0,0.5,0.0,0.3429940640926361,0.004485630430281162,1e-06,53.00835037231445,1.0,-0.125,10071.75,122.12549069523811
213.0,0.5,0.5,0.4759206473827362,0.006297156127402559,1e-06,53.00835037231445,1.0,0.4375,7236.0,100.4624750930816
214.0,1.0,0.0,0.3724158704280853,0.004585070040775463,1e-06,53.00835037231445,1.0,-0.15625,7707.75,98.66173597984016
